title,address,phoneNumber,website,rating,ratingCount,category,latitude,longitude,cid,normalized_website
Agape Roofing LLC,"4951 Spring Creek Dr, Guntersville, AL 35976",(256) 202-5479,https://agaperoof.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,5,45,Roofing contractor,34.318283,-86.3131568,8676584376358995114,agaperoof.com
Superior Roofing Solutions,"505 Gunter Ave, Guntersville, AL 35976",(256) 202-0356,https://www.thesuperiorroof.com/,4.9,200,Roofing contractor,34.3579784,-86.2944596,8378332841007707629,thesuperiorroof.com
Advocate Roofing,,(256) 504-3325,https://linktr.ee/advocateroofing,4.9,34,Roofing contractor,,,10050764687311951853,linktr.ee/advocateroofing
Whyte Edge Roofing & Construction,,(256) 570-7631,https://whyteedgehomeremodeling.com/,5,11,Roofing contractor,,,8653048781457569126,whyteedgehomeremodeling.com
Trent Thrasher Construction,"3053 Steele Station Rd, Rainbow City, AL 35906",(256) 413-0612,http://www.ttcllc.pro/,5,25,Construction company,33.962909599999996,-86.0861511,11681903025402879372,ttcllc.pro
DBR Metal Roofing LLC,,(256) 673-6422,https://m.facebook.com/DBR-Metal-Roofing-LLC-103704378868701/,5,2,Roofing contractor,,,6438765572967815504,m.facebook.com/dbr-metal-roofing-llc-103704378868701
Stanford and sons roofing and remodeling,"420 Padenreich Ave, Gadsden, AL 35903",(256) 399-3412,,,,Construction company,33.9934115,-85.9884908,8384315047611776909,
Ken's Roofing,"106 B Bobby Austin Ave, Gadsden, AL 35901",(256) 546-6384,,,,Roofing contractor,33.9992028,-86.10334390000001,11192411601834141590,
Noto Roofing,"2534 Rocky Ridge Rd Ste 2C, Vestavia Hills, AL 35243","(205) 848-2299
",http://www.notoroofing.com/,4.9,59,Roofing contractor,33.4268281,-86.7733538,1265885600339747431,notoroofing.com
Birmingham Roofs,"745 Montgomery Hwy #661012, Birmingham, AL 35216","(205) 593-4487
",https://bhamroofs.com/,4.9,56,Roofing contractor,33.4443032,-86.7901347,4238427331053273768,bhamroofs.com
"One Call Roofing, LLC","5224 Creekside Loop, Birmingham, AL 35244","(205) 588-2786
",https://www.onecallroofing.com/,4.8,429,Roofing contractor,33.3369493,-86.8649652,8430626349066644716,onecallroofing.com
Elite Roofing LLC,"1 Perimeter Park S suite 200, Birmingham, AL 35243","(833) 401-7663
",https://www.eliteroofpro.com/elite-general-contracting/leading-roofer-in-birmingham,5,147,Roofing contractor,33.4374077,-86.723919,11218494154944409170,eliteroofpro.com/elite-general-contracting/leading-roofer-in-birmingham
Higher Roof Solutions,,"(205) 386-0565
",https://higherroofsolutions.com/,5,64,Roofing contractor,,,17732684903571465019,higherroofsolutions.com
Hyde Roofing,"1 Perimeter Park S Suite 100 N, Birmingham, AL 35243","(256) 221-5743
",https://hyderoofing.com/,5,168,Roofing contractor,33.437396299999996,-86.7239166,11040421966531943621,hyderoofing.com
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210","(205) 722-7663
",https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
Green Valley Roofing & Construction,"165 Oxmoor Blvd, Homewood, AL 35209","(205) 791-5800
",https://greenvalleyroofers.com/,5,402,Roofing contractor,33.4623415,-86.83049749999999,17554944708439125965,greenvalleyroofers.com
Roofing World,"1100 Corporate Dr, Birmingham, AL 35242","(205) 922-7329
",https://roofingworldal.com/locations/birmingham-al/?utm_source=bing&utm_medium=cpc&utm_term=roofing&utm_content=Roofing,4.9,93,Roofing contractor,33.4158282,-86.6783822,11359150476817187790,roofingworldal.com/locations/birmingham-al
Blue Angels Roofing,"2230 Old Springville Rd, Birmingham, AL 35215","(205) 810-1418
",http://www.blueangelsroofing.com/,4.8,430,Roofing contractor,33.644317,-86.65520699999999,1026167284140933797,blueangelsroofing.com
Bill White Roofing and Specialty,"3172 Shannon Wenonah Rd, Bessemer, AL 35022",(205) 942-8374,http://www.bwroof.com/,4.7,30,Roofing contractor,33.4143377,-86.88635819999999,4369840048958295022,bwroof.com
Reliable Services Roofing,"7223 1st Ave N, Birmingham, AL 35206",(205) 370-3160,https://reliableserviceroofing.com/,5,19,Roofing contractor,33.5563631,-86.7332352,2177131071218748463,reliableserviceroofing.com
Cahaba Valley Roofing,"2 32nd St S, Birmingham, AL 35233",(205) 796-8755,https://cahabavalleyroofing.com/,5,72,Roofing contractor,33.5202508,-86.7884894,14723130525394060976,cahabavalleyroofing.com
Skyline Roofing and Exteriors,"3241 Oakhill Dr, Hoover, AL 35216",(205) 732-8921,https://skylineroofandexteriors.com/greystone-roofing-contractor/,4.9,87,Roofing contractor,33.3957394,-86.80400039999999,7697694677230370657,skylineroofandexteriors.com/greystone-roofing-contractor
Under One Roof Remodeling and Building,"16161 US-280 Suite 5, Chelsea, AL 35043",(205) 900-4576,https://www.underoneroofllc.com/,4.9,170,Roofing contractor,33.348718,-86.62191849999999,14827984824360590660,underoneroofllc.com
The Roofing Dudes,"123 Hilltop Business Center Dr, Pelham, AL 35124",(659) 221-6161,https://www.theroofingdudes.com/?utm_source=gmb&utm_medium=organic,5,346,Roofing contractor,33.3360684,-86.79586479999999,17351644108208170335,theroofingdudes.com
Alabama Reliable Roofing,,(205) 369-9630,http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Mighty Dog Roofing of Birmingham,"2680 Valleydale Rd b, Hoover, AL 35244",(205) 896-3343,https://www.mightydogroofing.com/hoover-al,4.9,51,Roofing contractor,33.383909100000004,-86.7414733,13045584982270419434,mightydogroofing.com/hoover-al
Roofing World,,(205) 259-7663,https://roofingworldal.com/locations/birmingham-al/?utm_source=gmb_listing&utm_medium=organic,4.8,140,Roofing contractor,,,7230784112486306964,roofingworldal.com/locations/birmingham-al
Hinkle Roofing,"639 1st Ct N, Birmingham, AL 35203",(205) 844-4880,http://www.hinkleroofing.com/?utm_campaign=gmb,4.6,220,Roofing contractor,33.505851199999995,-86.82429139999999,12576742186060679285,hinkleroofing.com
Saturn 5 Professional Roofing,,"(256) 330-4200
",https://saturnfiveroofingservices.com/,5,11,Roofing contractor,,,9658304388248120571,saturnfiveroofingservices.com
Leak Solutions | Commercial Roofing Company,"100 W Oxmoor Rd, Birmingham, AL 35209",(205) 222-2286,https://leaksolutions.net/,5,12,Roofing contractor,33.4520542,-86.84195009999999,9233528496362340195,leaksolutions.net
"Complete Homeworks, Inc.","429 Green Springs Hwy STE 161-353, Birmingham, AL 35209",(205) 208-7012,,5,1,Roofing contractor,33.464563399999996,-86.819104,8310091183442961949,
MagnumRoofs,"3505 Bent River Rd Suite 8, Hoover, AL 35216","(205) 440-2823
",http://magnumroofs.com/,4.9,110,Roofing contractor,33.3826799,-86.7810915,10887899780014789451,magnumroofs.com
Southern Industries Home Improvements,"3515 Lorna Ridge Dr, Birmingham, AL 35216",(205) 890-3200,https://southernindustries.com/birmingham-al/?utm_source=google&utm_medium=organic&utm_campaign=local&leadsource=gbh,4.6,319,Roofing contractor,33.394879599999996,-86.7932514,7259481097064244145,southernindustries.com/birmingham-al
JTC Roofing and Restoration,,"(205) 407-4100
",https://jtc-alabama.com/,5,19,Roofing contractor,,,15877308360591818626,jtc-alabama.com
Patriot Roofing and Builders LLC,,"(205) 919-4494
",https://patriot-roof.com/,5,38,Roofing contractor,,,2160884998483709575,patriot-roof.com
Idea Roofing,"3309 Helena Rd, Helena, AL 35080","(205) 901-0401
",https://www.idearoofingandconstruction.com/,5,637,Roofing contractor,33.2885176,-86.8459207,5126160102996606029,idearoofingandconstruction.com
Roof Chase Renovations,,"(334) 850-1161
",https://www.roofcrenovations.com/,5,4,Roofing contractor,,,10029670950912452899,roofcrenovations.com
Roof Rehab,,"(205) 787-2930
",https://www.roofrehab.biz/,5,30,Roofing contractor,,,2105604374075969932,roofrehab.biz
Just Roof Leaks℠,"205 Legacy Parc Cir, Pelham, AL 35124",(205) 413-4683,http://www.justroofleaks.com/,5,10,Roofing contractor,33.3048511,-86.78811999999999,17718455449216352785,justroofleaks.com
DuPont Roofing Systems,"2030 Highland Ave, Birmingham, AL 35205",(205) 410-8884,https://dupontroofingsystems.com/?utm_source=gmb&utm_medium=referral,4.9,32,Roofing contractor,33.5000952,-86.7946482,16911592720656816361,dupontroofingsystems.com
Genius Roof,"85 Bagby Dr #304, Birmingham, AL 35209",(205) 264-1337,https://geniusroof.com/,4.7,14,Roofing contractor,33.4700329,-86.829768,6003890759866474666,geniusroof.com
Revolution Roofing,"2719 Moody Pkwy, Moody, AL 35004",(205) 352-9711,https://revolutionroofingco.com/,5,594,Roofing contractor,33.588073,-86.50090829999999,2434142727190764426,revolutionroofingco.com
U.S. Shingle Roofing,"1212 Edenton St, Birmingham, AL 35242",(205) 358-3580,https://shingleusa.com/,4.5,67,Roofing contractor,33.4294517,-86.68985169999999,4581132908320594270,shingleusa.com
Alabama Roof RX,"2 32nd St S, Birmingham, AL 35233",(205) 796-8755,https://www.alabamaroofrx.com/?utm_source=gmb&utm_medium=organic,5,2,Roofing contractor,33.5202508,-86.7884894,4062953116652038595,alabamaroofrx.com
Prime Roofing & Restoration,"5 Brown Cir, Alabaster, AL 35007",(205) 661-8190,https://prime-roofs.com/,4.9,219,Roofing contractor,33.2592931,-86.81211929999999,11335146081860176390,prime-roofs.com
Lifetime Roofing,"7 Office Park, Trussville, AL 35173",(205) 612-2280,https://lifetimeroofingal.com/,5,60,Roofing contractor,33.6212139,-86.6053041,18086595252782705303,lifetimeroofingal.com
HK Construction LLC,,(205) 518-9598,https://hkwecanhelp.com/,5,16,Roofing contractor,,,9164984385024298609,hkwecanhelp.com
Steel City Roofers,"4459 Englewood Rd, Helena, AL 35080",(205) 542-3410,https://steelcityroofers.com/,4.9,76,Roofing contractor,33.2798325,-86.8389929,8554343175782681992,steelcityroofers.com
Magic City Roofing And Consulting,,"(205) 538-0809
",https://magiccityroofingandconsulting.com/,5,6,Roofing contractor,,,13486878553924644979,magiccityroofingandconsulting.com
Syntreme Renovation,"85 Bagby Dr #203, Birmingham, AL 35209","(205) 874-9555
",http://www.syntremebuild.com/,4.9,61,Construction company,33.4700329,-86.829768,9074864763634664378,syntremebuild.com
Daniels Roofing Company,,"(205) 519-1638
",,5,1,Roofing contractor,,,3522230567446515821,
"Peer_Less Roofing, LLC.",,"(256) 872-5822
",https://www.peerlessal.com/,5,2,Roofing contractor,,,12993056845439858861,peerlessal.com
Leak Solutions LLC,,(205) 222-2286,http://www.speyerroofing.com/,5,3,Roofing contractor,,,5321494981649778738,speyerroofing.com
"A-1 Metal Roofing - Roof Replacement, Roofing Service, Birmingham, AL","1220 3rd St W, Birmingham, AL 35204",(659) 201-7286,,3,2,Roofing contractor,33.524844,-86.842055,9359170049195293113,
ARAC Roof It Forward,"420 20th St N Suite 2200, Birmingham, AL 35203",(205) 255-1885,http://www.roofitforward.com/,5,9,Roofing contractor,33.5177451,-86.80846980000001,11237129771819844762,roofitforward.com
Green Valley Restoration,"165 Oxmoor Blvd, Birmingham, AL 35209","(205) 931-6837
",http://greenvalleyrestoration.com/,5,7,Water damage restoration service,33.4623415,-86.83049749999999,10273987959318313449,greenvalleyrestoration.com
Blair Exteriors,"4 W Oxmoor Rd Suite 200, Birmingham, AL 35209","(205) 991-8555
",http://www.blairexteriors.com/,4.5,93,Roofing contractor,33.4600023,-86.841081,11339489581528706095,blairexteriors.com
Capstone Roofing,,"(205) 623-0509
",https://capstoneroofingco.com/roofing-company-mountain-brook-al/,5,8,Roofing contractor,,,12812400944740807992,capstoneroofingco.com/roofing-company-mountain-brook-al
Birmingham Premier Roofing,"429 Green Springs Hwy #161, Birmingham, AL 35209",(205) 732-8444,http://www.birminghampremierroofing.com/,5,1,Roofing contractor,33.4645359,-86.8191557,2574084373752056975,birminghampremierroofing.com
Ken Underwood Roofing,,(205) 757-8903,https://kenunderwoodroofing.com/contact-us,4.6,12,Roofing contractor,,,11758824887543893538,kenunderwoodroofing.com/contact-us
Daniels Roofing Company,,(205) 519-1638,,5,1,Roofing contractor,,,3522230567446515821,
Blair Exteriors,"4 W Oxmoor Rd Suite 200, Birmingham, AL 35209",(205) 991-8555,http://www.blairexteriors.com/,4.5,93,Roofing contractor,33.4600023,-86.841081,11339489581528706095,blairexteriors.com
"Tecta America Birmingham, Commercial Roofing","5578 Morgan St, Irondale, AL 35210",(205) 836-2102,https://www.tectaamerica.com/birmingham-alabama/,4,8,Roofing contractor,33.581514999999996,-86.6373093,18163049337230414927,tectaamerica.com/birmingham-alabama
"Roofing & Construction Company, LLC",,(205) 757-7342,https://roofingandconstructioncompanyllc.com/,5,4,Roofing contractor,,,12814119566395597834,roofingandconstructioncompanyllc.com
Elevation Restoration LLC,"325 Windchase Trce, Birmingham, AL 35242",(205) 821-6514,,5,1,Roofing contractor,33.399310899999996,-86.71195039999999,8669794047870782580,
Magic City Roofing And Consulting,,(205) 538-0809,https://magiccityroofingandconsulting.com/,5,6,Roofing contractor,,,13486878553924644979,magiccityroofingandconsulting.com
Righteous Roofing & Restoration,"4079B Helena Rd #104, Helena, AL 35080",(205) 864-4141,,5,3,Roofing contractor,33.2959379,-86.8438398,16155533018777749278,
Apaxx Roofing,"1120 Beacon Pkwy E APT 103, Birmingham, AL 35209",(205) 983-7463,http://www.apaxxroofing.com/,5,2,Roofing contractor,33.4802029,-86.8155652,6939396015581962039,apaxxroofing.com
XHouse Roofing LLC,"7601 1st Ave N, Birmingham, AL 35206",(302) 333-3647,,5,1,Roofing contractor,33.56034,-86.7297012,12426687422453736359,
Alabama Roofing Contractors,"4260 Cahaba Heights Ct # 168, Vestavia Hills, AL 35243",(205) 619-3440,,,,Roofing contractor,33.4533953,-86.73506379999999,1703535659303717173,
Cardinal Roofing,"119 Euclid Ave, Mountain Brook, AL 35213","(205) 377-8400
",https://cardinal-roof.com/?utm_source=GMB&utm_medium=local&utm_campaign=Mountain-Brook-AL,5,4,Roofing contractor,33.5037926,-86.7559339,14048036318428640694,cardinal-roof.com
Emergency Roof Repair,,(205) 307-8561,,1,1,Roofing contractor,,,16389686596389706546,
Puente's Repair,,(205) 484-1930,,4.5,2,Roofing contractor,,,8920363615918549093,
Superior Roofing Solutions,,(256) 202-0356,http://thesuperiorroof.com/,,,Roofing contractor,,,84458336451012677,thesuperiorroof.com
Simon Roofing,"225 Oxmoor Cir Suite 812, Birmingham, AL 35209",(205) 517-1471,https://www.simonroofing.com/locations/birmingham-commercial-roofing/,4,4,Roofing contractor,33.4536711,-86.8375544,8311880203354274050,simonroofing.com/locations/birmingham-commercial-roofing
One Call Roof Repair,,(205) 518-8833,,,,Roofing contractor,,,13928060772678043106,
Peak Roofing and Construction,"2534 Rocky Ridge Rd, Birmingham, AL 35216","(205) 639-1550
",,4,2,Contractor,33.4268091,-86.7732833,8116752102353947524,
Roofing Alabama,"3100 Lorna Rd, Birmingham, AL 35216","(205) 588-2786
",,5,1,Roofing contractor,33.4007473,-86.8052132,14876652364873465502,
Andrew Muncey's Home Repairs,"Birmingham, AL",,https://www.andrewmunceys-homerepairs.com/,3.9,14,Roofing contractor,33.5185892,-86.8103567,5191749842667025771,andrewmunceys-homerepairs.com
Magnum Construction,,(205) 440-2823,https://magnumroofs.com/,5,1,Roofing contractor,,,3957293817038814723,magnumroofs.com
Homesouth Roofing Birmingham,,(334) 202-3975,https://www.homesouthroofing.com/,5,1,Roofing contractor,,,12116344131061177772,homesouthroofing.com
Craftsman Roofing LLC,"2919 8th St Unit A, Tuscaloosa, AL 35401","(205) 826-2759
",https://www.craftsmanroofing.com/,4.9,50,Roofing contractor,33.2045634,-87.5747404,3836514434818930239,craftsmanroofing.com
Roof Masters Plus,"3447 Lorna Ln, Birmingham, AL 35216",(205) 978-1095,http://www.roofmasters.com/,,,Roofing contractor,33.392977699999996,-86.79484699999999,9941061327148763017,roofmasters.com
Southern Hammer,,"(205) 516-7084
",http://www.southernhammerllc.com/,5,32,Remodeler,,,17027968857514868097,southernhammerllc.com
Simon Roofing,"225 Oxmoor Cir Suite 812, Birmingham, AL 35209",(205) 517-1471,https://www.simonroofing.com/locations/birmingham-commercial-roofing/,4,4,Roofing contractor,33.4536711,-86.8375544,8311880203354274050,simonroofing.com/locations/birmingham-commercial-roofing
Specialty Building Consultants,"600 Beacon Pkwy W Suite 450, Birmingham, AL 35209",(205) 683-6484,https://www.specialtybuilding.net/,5,27,Roofing contractor,33.4777707,-86.8208472,5721558212111968911,specialtybuilding.net
Shipp Roofing,"810 Old Dora Flat Creek Rd, Quinton, AL 35130",(205) 229-9009,https://shipproofing.com/,2.3,7,Roofing contractor,33.6779557,-87.0896837,1133100102818391027,shipproofing.com
F.R.C Flat Roof Company,"4000 Eagle Point Corporate Dr, Birmingham, AL 35242",(205) 873-8125,https://www.americanroofingal.com/,5,1,Roofing contractor,33.4000421,-86.66477789999999,16156370810445223435,americanroofingal.com
Reliable janitorial services DBAReliable services,,(205) 370-3160,https://reliableservicesroofing.com/,,,Roofing contractor,,,13490138737710020417,reliableservicesroofing.com
First Time Roofing,"1517 Mims St SW, Birmingham, AL 35211",(205) 567-8532,,,,Roofing contractor,33.472176,-86.86367779999999,11493398156213516451,
Iron Waterproofing Solutions,"3405 4th Ave S, Birmingham, AL 35222",(205) 596-7327,http://www.waterproofing-birmingham.com/,5,9,Contractor,33.5180708,-86.78200969999999,13509719514572777695,waterproofing-birmingham.com
H&H Contracting,,(205) 266-8121,,2,9,Roofing contractor,,,257188639890791052,
Magnum Construction,,(205) 440-2823,https://magnumroofs.com/,5,2,Roofing contractor,,,6606402468072893492,magnumroofs.com
"SouthFace Renovations & Construction, LLC",,(205) 570-1818,http://birminghamremodelers.com/,4.9,74,Kitchen remodeler,,,3690732081759674045,birminghamremodelers.com
Fortis Foundation Solutions LLC,,(205) 529-2011,https://www.fortisfoundationsolutions.com/,5,53,Waterproofing service,,,2252191890109346253,fortisfoundationsolutions.com
Home Remodeling Services LLC,"2131 Data Office Dr suite 250, Birmingham, AL 35244",(205) 558-8359,,,,General contractor,33.376922199999996,-86.7986188,4464408543724335110,
Elite Staining and Power Washing LLC,,(205) 520-6008,https://elitestainingandpowerwashing.com/,4.8,53,Contractor,,,523611708772999339,elitestainingandpowerwashing.com
Legion Roofing,"4220 Cahaba Heights Ct, Vestavia Hills, AL 35243",(205) 565-8734,http://www.legionroofingsystems.com/contact/,,,Roofing contractor,33.4536528,-86.7359592,15587253514092822360,legionroofingsystems.com/contact
Green Valley Roofing & Construction,"165 Oxmoor Blvd, Homewood, AL 35209",(205) 791-5800,https://greenvalleyroofers.com/,5,402,Roofing contractor,33.4623415,-86.83049749999999,17554944708439125965,greenvalleyroofers.com
Cardinal Roofing,"529 Beacon Pkwy W #211, Birmingham, AL 35209",(205) 377-8400,https://cardinal-roof.com/?utm_source=GMB&utm_medium=local&utm_campaign=Birmingham-AL,4.8,860,Roofing contractor,33.474916199999996,-86.8222694,9603516517568141397,cardinal-roof.com
5 Star Roofing & Restoration,"240 Oxmoor Cir Suite 101, Homewood, AL 35209",(205) 518-8433,https://5starroofer.com/5-star-roofing-and-restoration-in-birmingham-al/,4.6,57,Roofing contractor,33.454201000000005,-86.8374884,9972336581773268296,5starroofer.com/5-star-roofing-and-restoration-in-birmingham-al
Alabama Roofing Professionals,"5508 Eastcliff Industrial Blvd, Birmingham, AL 35210",(205) 722-7663,https://alroofpros.com/,4.9,314,Roofing contractor,33.6469425,-86.6082642,4800467793521012563,alroofpros.com
Blue Angels Roofing,"2230 Old Springville Rd, Birmingham, AL 35215",(205) 810-1418,http://www.blueangelsroofing.com/,4.8,430,Roofing contractor,33.644317,-86.65520699999999,1026167284140933797,blueangelsroofing.com
Bill White Roofing and Specialty,"3172 Shannon Wenonah Rd, Bessemer, AL 35022",(205) 942-8374,http://www.bwroof.com/,4.7,30,Roofing contractor,33.4143377,-86.88635819999999,4369840048958295022,bwroof.com
Birmingham Roofs,"745 Montgomery Hwy #661012, Birmingham, AL 35216",(205) 593-4487,https://bhamroofs.com/,4.9,56,Roofing contractor,33.4443032,-86.7901347,4238427331053273768,bhamroofs.com
Hyde Roofing,"1 Perimeter Park S Suite 100 N, Birmingham, AL 35243",(256) 221-5743,https://hyderoofing.com/,5,168,Roofing contractor,33.437396299999996,-86.7239166,11040421966531943621,hyderoofing.com
The Roofing Dudes,"123 Hilltop Business Center Dr, Pelham, AL 35124",(659) 221-6161,https://www.theroofingdudes.com/?utm_source=gmb&utm_medium=organic,5,346,Roofing contractor,33.3360684,-86.79586479999999,17351644108208170335,theroofingdudes.com
Higher Roof Solutions,,(205) 386-0565,https://higherroofsolutions.com/,5,64,Roofing contractor,,,17732684903571465019,higherroofsolutions.com
Under One Roof Remodeling and Building,"16161 US-280 Suite 5, Chelsea, AL 35043","(205) 900-4576
",https://www.underoneroofllc.com/,4.9,170,Roofing contractor,33.348718,-86.62191849999999,14827984824360590660,underoneroofllc.com
Elevated Roofing,"2637 Queenstown Rd unit b, Birmingham, AL 35210","(205) 266-3583
",https://elevated-roof.com/,5,106,Roofing contractor,33.5822704,-86.63184729999999,9973403420428446405,elevated-roof.com
Hinkle Roofing,"639 1st Ct N, Birmingham, AL 35203","(205) 844-4880
",http://www.hinkleroofing.com/?utm_campaign=gmb,4.6,220,Roofing contractor,33.505851199999995,-86.82429139999999,12576742186060679285,hinkleroofing.com
Reliable Services Roofing,"7223 1st Ave N, Birmingham, AL 35206","(205) 370-3160
",https://reliableserviceroofing.com/,5,19,Roofing contractor,33.5563631,-86.7332352,2177131071218748463,reliableserviceroofing.com
"Above All Roofing & Exteriors, LLC.","209 Oxmoor Cir # 708, Homewood, AL 35209",(205) 202-3470,http://www.aboveallre.com/,5,3,Roofing contractor,33.4540461,-86.8372436,14937007260766576611,aboveallre.com
Cahaba Roofing and Remodeling,"272 Snow Dr Unit 103, Birmingham, AL 35209","(205) 946-3601
",https://cahabarnr.com/?utm_campaign=gmb,4.7,123,Roofing contractor,33.446740999999996,-86.8360685,14627383974370019571,cahabarnr.com
Alabama Reliable Roofing,,"(205) 369-9630
",http://alabamareliableroofing.com/,4.9,72,Roofing contractor,,,12789845782238329905,alabamareliableroofing.com
Alabama Discount Roofing,"2108 Adkins Pl, Moody, AL 35004","(205) 821-7247
",https://alabamadiscountroofing.com/,5,70,Roofing contractor,33.5988152,-86.48715709999999,16760116121323658942,alabamadiscountroofing.com
Idea Roofing,"3309 Helena Rd, Helena, AL 35080","(205) 901-0401
",https://www.idearoofingandconstruction.com/,5,637,Roofing contractor,33.2885176,-86.8459207,5126160102996606029,idearoofingandconstruction.com
Roofing World,,"(205) 259-7663
",https://roofingworldal.com/locations/birmingham-al/?utm_source=gmb_listing&utm_medium=organic,4.8,140,Roofing contractor,,,7230784112486306964,roofingworldal.com/locations/birmingham-al
One Call Roofers,,"(205) 588-2785
",https://www.onecallroofers.com/,4.8,31,Roofing contractor,,,15485775728280928983,onecallroofers.com
Lifetime Roofing,"7 Office Park, Trussville, AL 35173","(205) 612-2280
",https://lifetimeroofingal.com/,5,60,Roofing contractor,33.6212139,-86.6053041,18086595252782705303,lifetimeroofingal.com
Leak Solutions | Commercial Roofing Company,"100 W Oxmoor Rd, Birmingham, AL 35209",(205) 222-2286,https://leaksolutions.net/,5,12,Roofing contractor,33.4520542,-86.84195009999999,9233528496362340195,leaksolutions.net
Genius Roof,"85 Bagby Dr #304, Birmingham, AL 35209",(205) 264-1337,https://geniusroof.com/,4.7,14,Roofing contractor,33.4700329,-86.829768,6003890759866474666,geniusroof.com
Brewer Roofing & Construction,"2100 Southbridge Pkwy #650, Birmingham, AL 35209",,https://brewerroofingandconstruction.com/,4.9,109,Roofing contractor,33.4882355,-86.7900102,9062973337300612385,brewerroofingandconstruction.com
DuPont Roofing Systems,"2030 Highland Ave, Birmingham, AL 35205","(205) 410-8884
",https://dupontroofingsystems.com/?utm_source=gmb&utm_medium=referral,4.9,32,Roofing contractor,33.5000952,-86.7946482,16911592720656816361,dupontroofingsystems.com
Erie Home,"211 Summit Pkwy Suite# 116, Homewood, AL 35209","(205) 206-7654
",https://eriehome.com/locations/roofing/homewood-al?utm_source=gbp&utm_medium=roofing&utm_campaign=Homewood,4.5,105,Roofing contractor,33.4660229,-86.83027039999999,9327102188746910641,eriehome.com/locations/roofing/homewood-al
Cahaba Valley Roofing,"2 32nd St S, Birmingham, AL 35233","(205) 796-8755
",https://cahabavalleyroofing.com/,5,72,Roofing contractor,33.5202508,-86.7884894,14723130525394060976,cahabavalleyroofing.com
HK Construction LLC,,"(205) 518-9598
",https://hkwecanhelp.com/,5,16,Roofing contractor,,,9164984385024298609,hkwecanhelp.com
Blair Commercial Roofing,"4 W Oxmoor Rd Suite 200, Birmingham, AL 35209","(205) 991-8555
",http://www.blaircommercialroofing.com/,4.9,19,Roofing contractor,33.459944199999995,-86.84101299999999,9673073418353038525,blaircommercialroofing.com
Hometown Roofing & Restorations,"1915 Courson Ct Suite 400, Leeds, AL 35094","(205) 984-4777
",https://htroofers.com/,4.5,16,Roofing contractor,33.556377,-86.523641,10880444185623648068,htroofers.com
U.S. Shingle Roofing,"1212 Edenton St, Birmingham, AL 35242","(205) 358-3580
",https://shingleusa.com/,4.5,67,Roofing contractor,33.4294517,-86.68985169999999,4581132908320594270,shingleusa.com
Shelby Roofing,"4000 Eagle Point Corporate Dr, Birmingham, AL 35242","(205) 900-7505
",,5,4,Roofing contractor,33.400021599999995,-86.6647177,10193622506088867192,
Global Roofing Co.,"9 Office Park Cir #202, Mountain Brook, AL 35223","(205) 574-4149
",https://globalroof.co/,4.8,33,Roofing contractor,33.4787539,-86.7729426,13604143643523760590,globalroof.co
Green Valley Roofing & Construction,"1203 US-98, Daphne, AL 36526","(251) 758-2407
",https://greenvalleyroofers.com/,5,15,Roofing contractor,30.5957604,-87.8987018,5861946924170790418,greenvalleyroofers.com
Ken Underwood Roofing,,"(205) 757-8903
",https://kenunderwoodroofing.com/contact-us,4.6,12,Roofing contractor,,,11758824887543893538,kenunderwoodroofing.com/contact-us
Syntreme Renovation,"85 Bagby Dr #203, Birmingham, AL 35209","(205) 874-9555
",http://www.syntremebuild.com/,4.9,61,Construction company,33.4700329,-86.829768,9074864763634664378,syntremebuild.com
Super Roofers,"1476 Linda Vista Dr, Vestavia Hills, AL 35226",(205) 236-3650,https://hiresuperroofers.com/birmingham/?utm_source=google&utm_medium=organic&utm_campaign=gmb,5,1,Roofing contractor,33.431118999999995,-86.8142475,7875333088171066150,hiresuperroofers.com/birmingham
ProRoofing,"2100 Southbridge Pkwy #650, Birmingham, AL 35209","(205) 582-7663
",https://proroofing.com/,5,43,Roofing contractor,33.4882355,-86.7900102,1781211718063294206,proroofing.com
Quality Architectural Metal & Roofing,"3107 2nd Ave S, Birmingham, AL 35233",(205) 320-7663,https://qualityarch.com/?utm_source=gbp&utm_medium=organic,4.4,7,Roofing contractor,33.518011099999995,-86.78751830000002,12179865273957548617,qualityarch.com
"Birmingham Roofing & Sheetmetal, Inc.","1815 Burgin Ave, Birmingham, AL 35217",(205) 322-3491,http://www.birminghamroofing.com/,5,9,Roofing contractor,33.569837299999996,-86.7604137,12838678939746617060,birminghamroofing.com
Advanced Commercial Roofing,"6 Office Park Cir #215, Birmingham, AL 35223","(205) 286-5111
",https://advancedroofing-paving.com/,5,9,Roofing contractor,33.4794389,-86.7727412,14083151127392473133,advancedroofing-paving.com
Leak Solutions LLC,,(205) 222-2286,http://www.speyerroofing.com/,5,3,Roofing contractor,,,5321494981649778738,speyerroofing.com
Capstone Roofing,"566 19th St N, Birmingham, AL 35203","(205) 623-0507
",https://capstoneroofingco.com/roofing-company-birmingham-al/,4.9,11,Roofing contractor,33.5181968,-86.8100915,372582742109806237,capstoneroofingco.com/roofing-company-birmingham-al
